species,gene,lam,k,rep
21,75,0.001,3,45
0,88,0.001,3,45
42,88,0.001,3,45
72,88,0.001,3,45
83,88,0.001,3,45
13,88,0.001,3,45
0,93,0.001,3,45
64,93,0.001,3,45
37,93,0.001,3,45
25,93,0.001,3,45
46,93,0.001,3,45
18,93,0.001,3,45
65,93,0.001,3,45
79,93,0.001,3,45
41,93,0.001,3,45
82,93,0.001,3,45
15,93,0.001,3,45
23,93,0.001,3,45
26,93,0.001,3,45
19,93,0.001,3,45
44,93,0.001,3,45
70,93,0.001,3,45
62,93,0.001,3,45
45,93,0.001,3,45
0,99,0.001,3,45
10,99,0.001,3,45
42,99,0.001,3,45
72,99,0.001,3,45
31,99,0.001,3,45
47,99,0.001,3,45
83,99,0.001,3,45
41,99,0.001,3,45
82,99,0.001,3,45
15,99,0.001,3,45
23,99,0.001,3,45
13,99,0.001,3,45
34,99,0.001,3,45
26,99,0.001,3,45
19,99,0.001,3,45
25,100,0.001,3,45
58,100,0.001,3,45
30,100,0.001,3,45
25,93,0.01,3,45
46,93,0.01,3,45
45,93,0.01,3,45
82,99,0.01,3,45
15,99,0.01,3,45
23,99,0.01,3,45
13,99,0.01,3,45
34,99,0.01,3,45
26,99,0.01,3,45
19,99,0.01,3,45
18,97,0.1,3,45
0,43,100,3,45
99,43,100,3,45
100,43,100,3,45
98,43,100,3,45
95,43,100,3,45
89,43,100,3,45
87,43,100,3,45
91,43,100,3,45
66,56,100,3,45
59,56,100,3,45
21,56,100,3,45
0,43,true,3,45
93,43,true,3,45
88,43,true,3,45
96,43,true,3,45
99,43,true,3,45
92,43,true,3,45
86,43,true,3,45
90,43,true,3,45
94,43,true,3,45
100,43,true,3,45
98,43,true,3,45
95,43,true,3,45
89,43,true,3,45
87,43,true,3,45
91,43,true,3,45
1,56,true,3,45
66,56,true,3,45
59,56,true,3,45
21,56,true,3,45
