species,gene,lam,k
RAT,250,1,3
RAT,400,1,3
RAT,411,1,3
RAT,67,1,3
SOR,215,1,3
SOR,93,1,3
SOR,94,1,3
SUS,125,1,3
TAR,284,1,3
TAR,330,1,3
TAR,57,1,3
TUP,289,1,3
TUP,291,1,3
TUP,331,1,3
TUP,335,1,3
TUP,398,1,3
BOS,67,10,3
BOS,8,10,3
CAL,8,10,3
CAN,14,10,3
CAN,400,10,3
CAN,8,10,3
CAV,101,10,3
CAV,284,10,3
CAV,67,10,3
CHO,400,10,3
DAS,400,10,3
DIP,255,10,3
ECH,400,10,3
EQU,14,10,3
EQU,8,10,3
ERI,101,10,3
FEL,14,10,3
MUS,14,10,3
MUS,400,10,3
MUS,67,10,3
MYO,289,10,3
OCH,94,10,3
ORY,94,10,3
PON,67,10,3
RAT,14,10,3
RAT,67,10,3
SOR,215,10,3
SOR,93,10,3
SOR,94,10,3
TAR,284,10,3
TAR,330,10,3
TUP,289,10,3
TUP,291,10,3
TUP,331,10,3
TUP,335,10,3
TUP,398,10,3
TUR,14,10,3
BOS,14,100,3
BOS,67,100,3
BOS,8,100,3
CAL,8,100,3
CAN,14,100,3
CAN,400,100,3
CAV,101,100,3
CAV,284,100,3
CAV,67,100,3
CHO,14,100,3
DAS,14,100,3
DAS,400,100,3
DIP,255,100,3
ECH,14,100,3
EQU,14,100,3
ERI,101,100,3
ERI,14,100,3
FEL,14,100,3
LOX,14,100,3
MON,109,100,3
MUS,67,100,3
MYO,14,100,3
ORY,94,100,3
PON,67,100,3
PRO,14,100,3
PTE,14,100,3
RAT,67,100,3
SOR,14,100,3
SOR,215,100,3
SOR,93,100,3
SOR,94,100,3
SUS,14,100,3
TAR,330,100,3
TUP,289,100,3
TUP,291,100,3
TUP,331,100,3
TUP,335,100,3
TUP,398,100,3
TUR,14,100,3
VIC,14,100,3
BOS,14,true,3
BOS,67,true,3
BOS,8,true,3
CAL,8,true,3
CAN,14,true,3
CAN,400,true,3
CAV,101,true,3
CAV,284,true,3
CAV,67,true,3
CHO,14,true,3
DAS,14,true,3
DAS,400,true,3
DIP,255,true,3
ECH,14,true,3
EQU,14,true,3
ERI,101,true,3
ERI,14,true,3
FEL,14,true,3
GAL,289,true,3
LOX,14,true,3
MON,109,true,3
MUS,400,true,3
MUS,67,true,3
MYO,14,true,3
ORY,94,true,3
PON,67,true,3
PRO,14,true,3
PTE,14,true,3
RAT,67,true,3
SOR,14,true,3
SOR,215,true,3
SOR,93,true,3
SOR,94,true,3
SUS,14,true,3
TAR,330,true,3
TUP,289,true,3
TUP,291,true,3
TUP,331,true,3
TUP,335,true,3
TUP,398,true,3
TUR,14,true,3
VIC,14,true,3
