species,gene,lam,k
Acris_crepitans_Hylidae,6,0,3
Agalychnis_callidryas_Hylidae,6,0,3
Agalychnis_lemur_Hylidae,6,0,3
Aglyptodactylus_madagascariensis_Mantellidae,6,0,3
Aglyptodactylus_madagascariensis_Mantellidae,64,0,3
Aglyptodactylus_madagascariensis_Mantellidae,83,0,3
Allobates_femoralis_Dendrobatidae,6,0,3
Alsodes_gargola_Alsodidae,6,0,3
Alytes_obstetricans_Alytidae,6,0,3
Amietia_lubrica_Pyxicephalidae,6,0,3
Amietia_lubrica_Pyxicephalidae,64,0,3
Amietia_lubrica_Pyxicephalidae,67,0,3
Amolops_loloensis_Ranidae,6,0,3
Amolops_ricketti_Ranidae,6,0,3
Anaxyrus_canorus_Bufonidae,6,0,3
Anaxyrus_punctatus_Bufonidae,6,0,3
Aplastodiscus_perviridis_Hylidae,6,0,3
Arthroleptis_poecilonotus_Arthroleptidae,6,0,3
Astylosternus_diadematus_Arthroleptidae,6,0,3
Atelognathus_reverberii_Batrachylidae,6,0,3
Aubria_subsigillata_Pyxicephalidae,6,0,3
Aubria_subsigillata_Pyxicephalidae,64,0,3
Barbourula_busuangensis_Bombinatoridae,6,0,3
Barycholos_pulcher_Strabomantidae,6,0,3
Batrachophrynus_macrostomus_Telmatobiidae,6,0,3
Batrachyla_leptopus_Batrachylidae,6,0,3
Batrachyla_taeniata_Batrachylidae,6,0,3
Bombina_fortinuptialis_Bombinatoridae,6,0,3
Bombina_orientalis_Bombinatoridae,6,0,3
Boophis_madagascariensis_Mantellidae,6,0,3
Boophis_madagascariensis_Mantellidae,64,0,3
Boophis_madagascariensis_Mantellidae,83,0,3
Brachytarsophrys_feae_Megophryidae,6,0,3
Breviceps_macrops_Brevicipitidae,6,0,3
Buergeria_oxycephala_Rhacophoridae,6,0,3
Buergeria_oxycephala_Rhacophoridae,64,0,3
Buergeria_oxycephala_Rhacophoridae,67,0,3
Buergeria_oxycephala_Rhacophoridae,83,0,3
Bufo_gargarizans_Bufonidae,6,0,3
Callulina_kreffti_Brevicipitidae,6,0,3
Callulops_wilhelmanus_Microhylidae,6,0,3
Callulops_wilhelmanus_Microhylidae,64,0,3
Callulops_wilhelmanus_Microhylidae,67,0,3
Callulops_wilhelmanus_Microhylidae,83,0,3
Calyptocephalella_gayi_Calyptocephalellidae,6,0,3
Ceratophrys_cornuta_Ceratophryidae,6,0,3
Colostethus_jacobuspetersi_Dendrobatidae,6,0,3
Conraua_crassipes_Conrauidae,6,0,3
Conraua_crassipes_Conrauidae,64,0,3
Conraua_crassipes_Conrauidae,67,0,3
Cophixalus_cheesmanae_Microhylidae,6,0,3
Cophixalus_cheesmanae_Microhylidae,64,0,3
Cophixalus_cheesmanae_Microhylidae,67,0,3
Cophixalus_cheesmanae_Microhylidae,83,0,3
Cophixalus_sp._Microhylidae,6,0,3
Cophixalus_sp._Microhylidae,64,0,3
Cophixalus_sp._Microhylidae,67,0,3
Cophixalus_sp._Microhylidae,83,0,3
Craugastor_augusti_Craugastoridae,6,0,3
Craugastor_fitzingeri_Craugastoridae,6,0,3
Crinia_signifera_Myobatrachidae,6,0,3
Cryptobatrachus_sp._Hemiphractidae,6,0,3
Dendropsophus_parviceps_Hylidae,6,0,3
Discoglossus_pictus_Alytidae,6,0,3
Dyscophus_antongilii_Microhylidae,6,0,3
Elachistocleis_ovalis_Microhylidae,6,0,3
Eleutherodactylus_planirostris_Eleutherodactylidae,6,0,3
Engystomops_pustulosus_Leptodactylidae,6,0,3
Eupsophus_calcaratus_Alsodidae,6,0,3
Fejervarya_limnocharis_Dicroglossidae,6,0,3
Fejervarya_limnocharis_Dicroglossidae,64,0,3
Fejervarya_limnocharis_Dicroglossidae,67,0,3
Fejervarya_limnocharis_Dicroglossidae,83,0,3
Gastrophryne_olivacea_Microhylidae,6,0,3
Gastrotheca_pseustes_Hemiphractidae,6,0,3
Heleophryne_purcelli_Heleophrynidae,6,0,3
Hemisus_marmoratus_Hemisotidae,6,0,3
Hoplobatrachus_tigerinus_Dicroglossidae,6,0,3
Hoplobatrachus_tigerinus_Dicroglossidae,64,0,3
Hoplobatrachus_tigerinus_Dicroglossidae,67,0,3
Hoplobatrachus_tigerinus_Dicroglossidae,83,0,3
Hyla_chinensis_Hylidae,6,0,3
Hylarana_guentheri_Ranidae,6,0,3
Hylarana_latouchii_Ranidae,6,0,3
Hylarana_sp._Ranidae,6,0,3
Hyloscirtus_lindae_Hylidae,6,0,3
Hymenochirus_sp._Pipidae,6,0,3
Hyperolius_bolifambae_Hyperoliidae,6,0,3
Hypodactylus_brunneus_Strabomantidae,6,0,3
Hypsiboas_fasciatus_Hylidae,6,0,3
Incilius_valliceps_Bufonidae,6,0,3
Ingerana_xizangensis_Ceratobatrachidae,6,0,3
Ingerana_xizangensis_Ceratobatrachidae,64,0,3
Ingerana_xizangensis_Ceratobatrachidae,83,0,3
Insuetophrynus_acarpicus_Rhinodermatidae,6,0,3
Kalophrynus_pleurostigma_Microhylidae,6,0,3
Kalophrynus_pleurostigma_Microhylidae,67,0,3
Kaloula_conjuncta_Microhylidae,64,0,3
Kaloula_conjuncta_Microhylidae,67,0,3
Kaloula_pulchra_Microhylidae,6,0,3
Kurixalus_odontotarsus_Rhacophoridae,6,0,3
Kurixalus_odontotarsus_Rhacophoridae,64,0,3
Kurixalus_odontotarsus_Rhacophoridae,67,0,3
Kurixalus_odontotarsus_Rhacophoridae,83,0,3
Lepidobatrachus_sp._Ceratophryidae,6,0,3
Leptobrachium_chapaense_Megophryidae,6,0,3
Leptodactylodon_ovatus_Arthroleptidae,6,0,3
Leptodactylus_albilabris_Leptodactylidae,6,0,3
Leptolalax_alpinus_Megophryidae,6,0,3
Leptopelis_parkeri_Arthroleptidae,6,0,3
Limnodynastes_salmini_Myobatrachidae,6,0,3
limnonectes_fujianensis_Dicroglossidae,6,0,3
limnonectes_fujianensis_Dicroglossidae,64,0,3
limnonectes_fujianensis_Dicroglossidae,67,0,3
limnonectes_fujianensis_Dicroglossidae,83,0,3
Liophryne_schlaginhaufeni_Microhylidae,64,0,3
Liophryne_schlaginhaufeni_Microhylidae,67,0,3
Lithodytes_lineatus_Leptodactylidae,6,0,3
Mantophryne_lateralis_Microhylidae,6,0,3
Mantophryne_lateralis_Microhylidae,64,0,3
Mantophryne_lateralis_Microhylidae,67,0,3
Melanophryniscus_stelzneri_Bufonidae,6,0,3
Microhyla_heymonsi_Microhylidae,6,0,3
Microhyla_heymonsi_Microhylidae,64,0,3
Mixophyes_coggeri_Myobatrachidae,6,0,3
Nesomantis_sp._Sooglossidae,6,0,3
Nyctibates_corrugatus_Arthroleptidae,6,0,3
Nyctimystes_kubori_Hylidae,6,0,3
Odontobatrachus_natator_Odontobatrachidae,6,0,3
Odontobatrachus_natator_Odontobatrachidae,64,0,3
Odontobatrachus_natator_Odontobatrachidae,67,0,3
Odontophrynus_occidentalis_Odontophrynidae,6,0,3
Odorrana_schmackeri_Ranidae,6,0,3
Odorrana_schmackeri_Ranidae,64,0,3
Ophryophryne_microstoma_Megophryidae,6,0,3
Oreolalax_jingdongensis_Megophryidae,6,0,3
Oreophryne_sp._Microhylidae,6,0,3
Oreophryne_sp._Microhylidae,64,0,3
Oreophryne_sp._Microhylidae,83,0,3
Osteocephalus_taurinus_Hylidae,6,0,3
Otophryne_pyburni_Microhylidae,6,0,3
Otophryne_pyburni_Microhylidae,67,0,3
Pedostibes_hosii_Bufonidae,6,0,3
Pelobates_syriacus_Pelobatidae,36,0,3
Pelobates_syriacus_Pelobatidae,6,0,3
Pelobates_syriacus_Pelobatidae,85,0,3
Pelodytes_ibericus_Pelodytidae,45,0,3
Pelodytes_ibericus_Pelodytidae,6,0,3
Pelophylax_nigromaculatus_Ranidae,6,0,3
Peltophryne_peltocephala_Bufonidae,6,0,3
Petropedetes_euskircheni_Petropedetidae,64,0,3
Petropedetes_euskircheni_Petropedetidae,67,0,3
Petropedetes_euskircheni_Petropedetidae,83,0,3
Phlyctimantis_boulengeri_Hyperoliidae,6,0,3
Phrynobatrachus_natalensis_Phrynobatrachidae,6,0,3
Phrynobatrachus_natalensis_Phrynobatrachidae,64,0,3
Phrynobatrachus_natalensis_Phrynobatrachidae,83,0,3
Phrynomantis_microps_Microhylidae,6,0,3
Phyllomedusa_tomopterna_Hylidae,6,0,3
Physalaemus_cuvieri_Leptodactylidae,6,0,3
Pipa_parva_Pipidae,6,0,3
Pipa_pipa_Pipidae,6,0,3
Platymantis_pelewensis_Ceratobatrachidae,6,0,3
Platymantis_pelewensis_Ceratobatrachidae,64,0,3
Platymantis_pelewensis_Ceratobatrachidae,83,0,3
Platypelis_tuberifera_Microhylidae,46,0,3
Platypelis_tuberifera_Microhylidae,6,0,3
Pleurodema_thaul_Leptodactylidae,6,0,3
Polypedates_megacephalus_Rhacophoridae,6,0,3
Polypedates_megacephalus_Rhacophoridae,64,0,3
Polypedates_megacephalus_Rhacophoridae,67,0,3
Polypedates_megacephalus_Rhacophoridae,83,0,3
Pristimantis_thymelensis_Strabomantidae,6,0,3
Proceratophrys_boiei_Odontophrynidae,6,0,3
Pseudhymenochirus_merlini_Pipidae,6,0,3
Pseudis_paradoxa_Hylidae,6,0,3
Ptychadena_oxyrhynchus_Ptychadenidae,6,0,3
Ptychadena_oxyrhynchus_Ptychadenidae,67,0,3
Quasipaa_spinosa_Dicroglossidae,6,0,3
Quasipaa_spinosa_Dicroglossidae,64,0,3
Quasipaa_spinosa_Dicroglossidae,67,0,3
Rana_amurensis_Ranidae,6,0,3
Rana_berlandieri_Ranidae,6,0,3
Rana_chensinensis_Ranidae,6,0,3
Rana_chensinensis_Ranidae,64,0,3
Rana_draytonii_Ranidae,6,0,3
Rana_draytonii_Ranidae,64,0,3
Ranitomeya_imitator_Dendrobatidae,6,0,3
Rhacophorus_dennysi_Rhacophoridae,6,0,3
Rhacophorus_dennysi_Rhacophoridae,64,0,3
Rhacophorus_dennysi_Rhacophoridae,67,0,3
Rhacophorus_dennysi_Rhacophoridae,83,0,3
Rhinella_marina_Bufonidae,6,0,3
Rhinoderma_darwinii_Rhinodermatidae,6,0,3
Rhinophrynus_dorsalis_Rhinophrynidae,6,0,3
Scaphiophryne_boribory_Microhylidae,6,0,3
Scaphiophryne_marmorata_Microhylidae,6,0,3
Scaphiopus_couchii_Scaphiopodidae,45,0,3
Scaphiopus_couchii_Scaphiopodidae,6,0,3
Schismaderma_carens_Bufonidae,6,0,3
Scinax_ruber_Hylidae,6,0,3
Scotobleps_gabonicus_Arthroleptidae,6,0,3
Scutiger_gongshanensis_Megophryidae,6,0,3
Somuncuria_somuncurensis_Leptodactylidae,6,0,3
Spea_intermontana_Scaphiopodidae,45,0,3
Spea_intermontana_Scaphiopodidae,6,0,3
Spea_multiplicata_Scaphiopodidae,45,0,3
Spea_multiplicata_Scaphiopodidae,6,0,3
Stereocyclops_incrassatus_Microhylidae,6,0,3
Strabomantis_sulcatus_Strabomantidae,6,0,3
Strongylopus_grayii_Pyxicephalidae,6,0,3
Strongylopus_grayii_Pyxicephalidae,64,0,3
Strongylopus_grayii_Pyxicephalidae,67,0,3
Stumpffia_pygmaea_Microhylidae,48,0,3
Telmatobius_vellardi_Telmatobiidae,6,0,3
Trichobatrachus_robustus_Arthroleptidae,6,0,3
Xenobatrachus_sp._Microhylidae,6,0,3
Xenobatrachus_sp._Microhylidae,67,0,3
Xenophrys_omeimontis_Megophryidae,6,0,3
Xenopus_epitropicalis_Pipidae,6,0,3
Xenopus_fraseri_Pipidae,6,0,3
Acris_crepitans_Hylidae,6,0.00001,3
Agalychnis_callidryas_Hylidae,6,0.00001,3
Agalychnis_lemur_Hylidae,6,0.00001,3
Aglyptodactylus_madagascariensis_Mantellidae,6,0.00001,3
Aglyptodactylus_madagascariensis_Mantellidae,64,0.00001,3
Aglyptodactylus_madagascariensis_Mantellidae,83,0.00001,3
Allobates_femoralis_Dendrobatidae,6,0.00001,3
Alsodes_gargola_Alsodidae,6,0.00001,3
Alytes_obstetricans_Alytidae,6,0.00001,3
Amietia_lubrica_Pyxicephalidae,6,0.00001,3
Amietia_lubrica_Pyxicephalidae,64,0.00001,3
Amietia_lubrica_Pyxicephalidae,67,0.00001,3
Amietia_lubrica_Pyxicephalidae,83,0.00001,3
Amolops_loloensis_Ranidae,6,0.00001,3
Amolops_ricketti_Ranidae,6,0.00001,3
Amolops_ricketti_Ranidae,64,0.00001,3
Anaxyrus_canorus_Bufonidae,6,0.00001,3
Anaxyrus_punctatus_Bufonidae,6,0.00001,3
Anodonthyla_boulengerii_Microhylidae,48,0.00001,3
Aplastodiscus_perviridis_Hylidae,6,0.00001,3
Arthroleptis_poecilonotus_Arthroleptidae,6,0.00001,3
Astylosternus_diadematus_Arthroleptidae,6,0.00001,3
Atelognathus_reverberii_Batrachylidae,6,0.00001,3
Aubria_subsigillata_Pyxicephalidae,6,0.00001,3
Aubria_subsigillata_Pyxicephalidae,64,0.00001,3
Barbourula_busuangensis_Bombinatoridae,6,0.00001,3
Barycholos_pulcher_Strabomantidae,6,0.00001,3
Batrachophrynus_macrostomus_Telmatobiidae,6,0.00001,3
Batrachyla_leptopus_Batrachylidae,6,0.00001,3
Batrachyla_taeniata_Batrachylidae,6,0.00001,3
Bombina_fortinuptialis_Bombinatoridae,6,0.00001,3
Bombina_orientalis_Bombinatoridae,6,0.00001,3
Boophis_madagascariensis_Mantellidae,6,0.00001,3
Boophis_madagascariensis_Mantellidae,64,0.00001,3
Boophis_madagascariensis_Mantellidae,83,0.00001,3
Brachytarsophrys_feae_Megophryidae,6,0.00001,3
Breviceps_macrops_Brevicipitidae,6,0.00001,3
Breviceps_macrops_Brevicipitidae,65,0.00001,3
Buergeria_oxycephala_Rhacophoridae,6,0.00001,3
Buergeria_oxycephala_Rhacophoridae,64,0.00001,3
Buergeria_oxycephala_Rhacophoridae,67,0.00001,3
Buergeria_oxycephala_Rhacophoridae,83,0.00001,3
Bufo_gargarizans_Bufonidae,6,0.00001,3
Callulina_kreffti_Brevicipitidae,6,0.00001,3
Callulina_kreffti_Brevicipitidae,65,0.00001,3
Callulops_wilhelmanus_Microhylidae,6,0.00001,3
Callulops_wilhelmanus_Microhylidae,64,0.00001,3
Callulops_wilhelmanus_Microhylidae,67,0.00001,3
Callulops_wilhelmanus_Microhylidae,83,0.00001,3
Calyptocephalella_gayi_Calyptocephalellidae,6,0.00001,3
Ceratophrys_cornuta_Ceratophryidae,6,0.00001,3
Colostethus_jacobuspetersi_Dendrobatidae,6,0.00001,3
Conraua_crassipes_Conrauidae,6,0.00001,3
Conraua_crassipes_Conrauidae,64,0.00001,3
Conraua_crassipes_Conrauidae,67,0.00001,3
Cophixalus_cheesmanae_Microhylidae,6,0.00001,3
Cophixalus_cheesmanae_Microhylidae,64,0.00001,3
Cophixalus_cheesmanae_Microhylidae,67,0.00001,3
Cophixalus_cheesmanae_Microhylidae,83,0.00001,3
Cophixalus_sp._Microhylidae,6,0.00001,3
Cophixalus_sp._Microhylidae,64,0.00001,3
Cophixalus_sp._Microhylidae,67,0.00001,3
Cophixalus_sp._Microhylidae,83,0.00001,3
Craugastor_augusti_Craugastoridae,6,0.00001,3
Craugastor_fitzingeri_Craugastoridae,6,0.00001,3
Crinia_signifera_Myobatrachidae,6,0.00001,3
Cryptobatrachus_sp._Hemiphractidae,6,0.00001,3
Dendropsophus_parviceps_Hylidae,6,0.00001,3
Discoglossus_pictus_Alytidae,6,0.00001,3
Dyscophus_antongilii_Microhylidae,6,0.00001,3
Elachistocleis_ovalis_Microhylidae,6,0.00001,3
Eleutherodactylus_planirostris_Eleutherodactylidae,6,0.00001,3
Engystomops_pustulosus_Leptodactylidae,6,0.00001,3
Eupsophus_calcaratus_Alsodidae,6,0.00001,3
Fejervarya_limnocharis_Dicroglossidae,6,0.00001,3
Fejervarya_limnocharis_Dicroglossidae,64,0.00001,3
Fejervarya_limnocharis_Dicroglossidae,67,0.00001,3
Fejervarya_limnocharis_Dicroglossidae,83,0.00001,3
Gastrophryne_olivacea_Microhylidae,6,0.00001,3
Gastrotheca_pseustes_Hemiphractidae,6,0.00001,3
Heleophryne_purcelli_Heleophrynidae,6,0.00001,3
Hemisus_marmoratus_Hemisotidae,6,0.00001,3
Hemisus_marmoratus_Hemisotidae,65,0.00001,3
Hoplobatrachus_tigerinus_Dicroglossidae,6,0.00001,3
Hoplobatrachus_tigerinus_Dicroglossidae,64,0.00001,3
Hoplobatrachus_tigerinus_Dicroglossidae,67,0.00001,3
Hoplobatrachus_tigerinus_Dicroglossidae,83,0.00001,3
Hyla_chinensis_Hylidae,6,0.00001,3
Hylarana_guentheri_Ranidae,6,0.00001,3
Hylarana_guentheri_Ranidae,67,0.00001,3
Hylarana_latouchii_Ranidae,6,0.00001,3
Hylarana_latouchii_Ranidae,67,0.00001,3
Hylarana_sp._Ranidae,6,0.00001,3
Hylarana_sp._Ranidae,64,0.00001,3
Hylarana_sp._Ranidae,67,0.00001,3
Hyloscirtus_lindae_Hylidae,6,0.00001,3
Hymenochirus_sp._Pipidae,6,0.00001,3
Hyperolius_bolifambae_Hyperoliidae,6,0.00001,3
Hypodactylus_brunneus_Strabomantidae,6,0.00001,3
Hypsiboas_fasciatus_Hylidae,6,0.00001,3
Incilius_valliceps_Bufonidae,6,0.00001,3
Ingerana_xizangensis_Ceratobatrachidae,6,0.00001,3
Ingerana_xizangensis_Ceratobatrachidae,64,0.00001,3
Ingerana_xizangensis_Ceratobatrachidae,83,0.00001,3
Insuetophrynus_acarpicus_Rhinodermatidae,6,0.00001,3
Kalophrynus_pleurostigma_Microhylidae,6,0.00001,3
Kalophrynus_pleurostigma_Microhylidae,67,0.00001,3
Kaloula_conjuncta_Microhylidae,64,0.00001,3
Kaloula_conjuncta_Microhylidae,67,0.00001,3
Kaloula_pulchra_Microhylidae,6,0.00001,3
Kaloula_pulchra_Microhylidae,83,0.00001,3
Kurixalus_odontotarsus_Rhacophoridae,6,0.00001,3
Kurixalus_odontotarsus_Rhacophoridae,64,0.00001,3
Kurixalus_odontotarsus_Rhacophoridae,67,0.00001,3
Kurixalus_odontotarsus_Rhacophoridae,83,0.00001,3
Lepidobatrachus_sp._Ceratophryidae,6,0.00001,3
Leptobrachium_chapaense_Megophryidae,6,0.00001,3
Leptodactylodon_ovatus_Arthroleptidae,6,0.00001,3
Leptodactylus_albilabris_Leptodactylidae,6,0.00001,3
Leptolalax_alpinus_Megophryidae,6,0.00001,3
Leptopelis_parkeri_Arthroleptidae,6,0.00001,3
Limnodynastes_salmini_Myobatrachidae,6,0.00001,3
limnonectes_fujianensis_Dicroglossidae,6,0.00001,3
limnonectes_fujianensis_Dicroglossidae,64,0.00001,3
limnonectes_fujianensis_Dicroglossidae,67,0.00001,3
limnonectes_fujianensis_Dicroglossidae,83,0.00001,3
Liophryne_schlaginhaufeni_Microhylidae,64,0.00001,3
Liophryne_schlaginhaufeni_Microhylidae,67,0.00001,3
Lithodytes_lineatus_Leptodactylidae,6,0.00001,3
Mantophryne_lateralis_Microhylidae,6,0.00001,3
Mantophryne_lateralis_Microhylidae,64,0.00001,3
Mantophryne_lateralis_Microhylidae,67,0.00001,3
Mantophryne_lateralis_Microhylidae,83,0.00001,3
Melanophryniscus_stelzneri_Bufonidae,6,0.00001,3
Microhyla_heymonsi_Microhylidae,6,0.00001,3
Microhyla_heymonsi_Microhylidae,64,0.00001,3
Microhyla_heymonsi_Microhylidae,83,0.00001,3
Mixophyes_coggeri_Myobatrachidae,6,0.00001,3
Nesomantis_sp._Sooglossidae,6,0.00001,3
Nyctibates_corrugatus_Arthroleptidae,6,0.00001,3
Nyctimystes_kubori_Hylidae,6,0.00001,3
Odontobatrachus_natator_Odontobatrachidae,6,0.00001,3
Odontobatrachus_natator_Odontobatrachidae,64,0.00001,3
Odontobatrachus_natator_Odontobatrachidae,67,0.00001,3
Odontophrynus_occidentalis_Odontophrynidae,6,0.00001,3
Odorrana_schmackeri_Ranidae,6,0.00001,3
Odorrana_schmackeri_Ranidae,64,0.00001,3
Ophryophryne_microstoma_Megophryidae,6,0.00001,3
Oreolalax_jingdongensis_Megophryidae,6,0.00001,3
Oreophryne_sp._Microhylidae,6,0.00001,3
Oreophryne_sp._Microhylidae,64,0.00001,3
Oreophryne_sp._Microhylidae,83,0.00001,3
Osteocephalus_taurinus_Hylidae,6,0.00001,3
Otophryne_pyburni_Microhylidae,6,0.00001,3
Otophryne_pyburni_Microhylidae,67,0.00001,3
Pedostibes_hosii_Bufonidae,6,0.00001,3
Pelobates_syriacus_Pelobatidae,36,0.00001,3
Pelobates_syriacus_Pelobatidae,6,0.00001,3
Pelobates_syriacus_Pelobatidae,85,0.00001,3
Pelodytes_ibericus_Pelodytidae,45,0.00001,3
Pelodytes_ibericus_Pelodytidae,6,0.00001,3
Pelophylax_nigromaculatus_Ranidae,6,0.00001,3
Pelophylax_nigromaculatus_Ranidae,64,0.00001,3
Peltophryne_peltocephala_Bufonidae,6,0.00001,3
Petropedetes_euskircheni_Petropedetidae,64,0.00001,3
Petropedetes_euskircheni_Petropedetidae,67,0.00001,3
Petropedetes_euskircheni_Petropedetidae,83,0.00001,3
Phlyctimantis_boulengeri_Hyperoliidae,6,0.00001,3
Phrynobatrachus_natalensis_Phrynobatrachidae,6,0.00001,3
Phrynobatrachus_natalensis_Phrynobatrachidae,64,0.00001,3
Phrynobatrachus_natalensis_Phrynobatrachidae,67,0.00001,3
Phrynobatrachus_natalensis_Phrynobatrachidae,83,0.00001,3
Phrynomantis_microps_Microhylidae,6,0.00001,3
Phrynomantis_microps_Microhylidae,67,0.00001,3
Phyllomedusa_tomopterna_Hylidae,6,0.00001,3
Physalaemus_cuvieri_Leptodactylidae,6,0.00001,3
Pipa_parva_Pipidae,6,0.00001,3
Pipa_pipa_Pipidae,6,0.00001,3
Platymantis_pelewensis_Ceratobatrachidae,6,0.00001,3
Platymantis_pelewensis_Ceratobatrachidae,64,0.00001,3
Platymantis_pelewensis_Ceratobatrachidae,83,0.00001,3
Platypelis_tuberifera_Microhylidae,46,0.00001,3
Platypelis_tuberifera_Microhylidae,6,0.00001,3
Platypelis_tuberifera_Microhylidae,64,0.00001,3
Pleurodema_thaul_Leptodactylidae,6,0.00001,3
Polypedates_megacephalus_Rhacophoridae,6,0.00001,3
Polypedates_megacephalus_Rhacophoridae,64,0.00001,3
Polypedates_megacephalus_Rhacophoridae,67,0.00001,3
Polypedates_megacephalus_Rhacophoridae,83,0.00001,3
Pristimantis_thymelensis_Strabomantidae,6,0.00001,3
Proceratophrys_boiei_Odontophrynidae,6,0.00001,3
Pseudhymenochirus_merlini_Pipidae,6,0.00001,3
Pseudis_paradoxa_Hylidae,6,0.00001,3
Ptychadena_oxyrhynchus_Ptychadenidae,6,0.00001,3
Ptychadena_oxyrhynchus_Ptychadenidae,67,0.00001,3
Quasipaa_spinosa_Dicroglossidae,6,0.00001,3
Quasipaa_spinosa_Dicroglossidae,64,0.00001,3
Quasipaa_spinosa_Dicroglossidae,67,0.00001,3
Quasipaa_spinosa_Dicroglossidae,83,0.00001,3
Rana_amurensis_Ranidae,6,0.00001,3
Rana_amurensis_Ranidae,64,0.00001,3
Rana_berlandieri_Ranidae,6,0.00001,3
Rana_berlandieri_Ranidae,64,0.00001,3
Rana_chensinensis_Ranidae,6,0.00001,3
Rana_chensinensis_Ranidae,64,0.00001,3
Rana_chensinensis_Ranidae,83,0.00001,3
Rana_draytonii_Ranidae,6,0.00001,3
Rana_draytonii_Ranidae,64,0.00001,3
Rana_draytonii_Ranidae,83,0.00001,3
Rana_virgatipes_Ranidae,64,0.00001,3
Rana_virgatipes_Ranidae,83,0.00001,3
Ranitomeya_imitator_Dendrobatidae,6,0.00001,3
Rhacophorus_dennysi_Rhacophoridae,6,0.00001,3
Rhacophorus_dennysi_Rhacophoridae,64,0.00001,3
Rhacophorus_dennysi_Rhacophoridae,67,0.00001,3
Rhacophorus_dennysi_Rhacophoridae,83,0.00001,3
Rhinella_marina_Bufonidae,6,0.00001,3
Rhinoderma_darwinii_Rhinodermatidae,6,0.00001,3
Rhinophrynus_dorsalis_Rhinophrynidae,6,0.00001,3
Scaphiophryne_boribory_Microhylidae,6,0.00001,3
Scaphiophryne_marmorata_Microhylidae,6,0.00001,3
Scaphiopus_couchii_Scaphiopodidae,45,0.00001,3
Scaphiopus_couchii_Scaphiopodidae,6,0.00001,3
Schismaderma_carens_Bufonidae,6,0.00001,3
Scinax_ruber_Hylidae,6,0.00001,3
Scotobleps_gabonicus_Arthroleptidae,6,0.00001,3
Scutiger_gongshanensis_Megophryidae,6,0.00001,3
Somuncuria_somuncurensis_Leptodactylidae,6,0.00001,3
Spea_intermontana_Scaphiopodidae,45,0.00001,3
Spea_intermontana_Scaphiopodidae,6,0.00001,3
Spea_multiplicata_Scaphiopodidae,45,0.00001,3
Spea_multiplicata_Scaphiopodidae,6,0.00001,3
Stereocyclops_incrassatus_Microhylidae,6,0.00001,3
Strabomantis_sulcatus_Strabomantidae,6,0.00001,3
Strongylopus_grayii_Pyxicephalidae,6,0.00001,3
Strongylopus_grayii_Pyxicephalidae,64,0.00001,3
Strongylopus_grayii_Pyxicephalidae,67,0.00001,3
Strongylopus_grayii_Pyxicephalidae,83,0.00001,3
Stumpffia_pygmaea_Microhylidae,46,0.00001,3
Stumpffia_pygmaea_Microhylidae,48,0.00001,3
Stumpffia_pygmaea_Microhylidae,90,0.00001,3
Telmatobius_vellardi_Telmatobiidae,6,0.00001,3
Trichobatrachus_robustus_Arthroleptidae,6,0.00001,3
Xenobatrachus_sp._Microhylidae,6,0.00001,3
Xenobatrachus_sp._Microhylidae,64,0.00001,3
Xenobatrachus_sp._Microhylidae,67,0.00001,3
Xenobatrachus_sp._Microhylidae,83,0.00001,3
Xenophrys_omeimontis_Megophryidae,6,0.00001,3
Xenopus_epitropicalis_Pipidae,6,0.00001,3
Xenopus_fraseri_Pipidae,6,0.00001,3
Acris_crepitans_Hylidae,6,0.0001,3
Agalychnis_callidryas_Hylidae,6,0.0001,3
Agalychnis_lemur_Hylidae,6,0.0001,3
Aglyptodactylus_madagascariensis_Mantellidae,6,0.0001,3
Aglyptodactylus_madagascariensis_Mantellidae,64,0.0001,3
Aglyptodactylus_madagascariensis_Mantellidae,83,0.0001,3
Allobates_femoralis_Dendrobatidae,6,0.0001,3
Alsodes_gargola_Alsodidae,6,0.0001,3
Alytes_obstetricans_Alytidae,6,0.0001,3
Amietia_lubrica_Pyxicephalidae,6,0.0001,3
Amietia_lubrica_Pyxicephalidae,64,0.0001,3
Amietia_lubrica_Pyxicephalidae,67,0.0001,3
Amietia_lubrica_Pyxicephalidae,83,0.0001,3
Amolops_loloensis_Ranidae,6,0.0001,3
Amolops_ricketti_Ranidae,6,0.0001,3
Amolops_ricketti_Ranidae,64,0.0001,3
Anaxyrus_canorus_Bufonidae,6,0.0001,3
Anaxyrus_punctatus_Bufonidae,6,0.0001,3
Aplastodiscus_perviridis_Hylidae,6,0.0001,3
Arthroleptis_poecilonotus_Arthroleptidae,6,0.0001,3
Astylosternus_diadematus_Arthroleptidae,6,0.0001,3
Atelognathus_reverberii_Batrachylidae,6,0.0001,3
Aubria_subsigillata_Pyxicephalidae,6,0.0001,3
Aubria_subsigillata_Pyxicephalidae,64,0.0001,3
Aubria_subsigillata_Pyxicephalidae,83,0.0001,3
Barbourula_busuangensis_Bombinatoridae,6,0.0001,3
Barycholos_pulcher_Strabomantidae,6,0.0001,3
Batrachophrynus_macrostomus_Telmatobiidae,6,0.0001,3
Batrachyla_leptopus_Batrachylidae,6,0.0001,3
Batrachyla_taeniata_Batrachylidae,6,0.0001,3
Bombina_fortinuptialis_Bombinatoridae,6,0.0001,3
Bombina_orientalis_Bombinatoridae,6,0.0001,3
