species,gene,lam,k,rep
90,49,0.0001,3,03
87,49,0.0001,3,03
6,53,0.0001,3,03
3,53,0.0001,3,03
25,53,0.0001,3,03
96,56,0.0001,3,03
26,61,0.0001,3,03
7,64,0.0001,3,03
23,64,0.0001,3,03
15,64,0.0001,3,03
1,64,0.0001,3,03
13,64,0.0001,3,03
12,64,0.0001,3,03
18,64,0.0001,3,03
71,66,0.0001,3,03
54,66,0.0001,3,03
41,66,0.0001,3,03
28,66,0.0001,3,03
89,72,0.0001,3,03
60,72,0.0001,3,03
45,72,0.0001,3,03
35,76,0.0001,3,03
80,76,0.0001,3,03
61,76,0.0001,3,03
100,76,0.0001,3,03
45,82,0.0001,3,03
26,82,0.0001,3,03
69,82,0.0001,3,03
49,88,0.0001,3,03
27,92,0.0001,3,03
58,92,0.0001,3,03
98,92,0.0001,3,03
56,92,0.0001,3,03
31,92,0.0001,3,03
57,92,0.0001,3,03
74,92,0.0001,3,03
27,93,0.0001,3,03
58,93,0.0001,3,03
98,93,0.0001,3,03
34,5,0.001,3,03
34,12,0.001,3,03
57,19,0.001,3,03
69,42,0.001,3,03
6,53,0.001,3,03
3,53,0.001,3,03
25,53,0.001,3,03
26,61,0.001,3,03
7,64,0.001,3,03
23,64,0.001,3,03
15,64,0.001,3,03
1,64,0.001,3,03
13,64,0.001,3,03
64,65,0.001,3,03
84,73,0.001,3,03
38,73,0.001,3,03
67,73,0.001,3,03
91,73,0.001,3,03
85,73,0.001,3,03
69,82,0.001,3,03
57,19,0.01,3,03
0,53,0.01,3,03
10,64,0.1,3,03
25,64,0.1,3,03
11,64,0.1,3,03
14,64,0.1,3,03
0,64,1,3,03
10,64,1,3,03
6,64,1,3,03
3,64,1,3,03
11,64,1,3,03
14,64,1,3,03
0,64,10,3,03
10,64,10,3,03
10,14,100,3,03
10,14,true,3,03
