species,gene,lam,k
Cephalothrix_hongkongiensis,4,1,3
Crassostrea_gigas,153,1,3
Dumetocrinus_sp,132,1,3
Dumetocrinus_sp,68,1,3
Leptosynapta_clarki,132,1,3
Branchiostoma_floridae,171,10,3
Capitella_teleta,132,10,3
Cephalothrix_hongkongiensis,4,10,3
Crassostrea_gigas,153,10,3
Leptosynapta_clarki,132,10,3
Loxosoma_pectinaricola,153,10,3
Schistosoma_mansoni,153,10,3
Terebratalia_transversa,180,10,3
Acropora_digitifera,78,100,3
Acropora_digitifera,87,100,3
Branchiostoma_floridae,171,100,3
Capitella_teleta,132,100,3
Capitella_teleta,191,100,3
Cephalodiscus_gracilis,187,100,3
Cephalothrix_hongkongiensis,4,100,3
Ciona_intestinalis,90,100,3
Cliona_varians,108,100,3
Convolutriloba_macropyga,69,100,3
Crassostrea_gigas,145,100,3
Crassostrea_gigas,153,100,3
Hemithiris_psittacea,73,100,3
Hofstenia_miamia,42,100,3
Leptosynapta_clarki,104,100,3
Megadasys_sp,153,100,3
Schistosoma_mansoni,153,100,3
Schizocardium_braziliense,120,100,3
Schmidtea_mediterranea,101,100,3
Terebratalia_transversa,180,100,3
Terebratalia_transversa,35,100,3
Acropora_digitifera,153,true,3
Acropora_digitifera,209,true,3
Acropora_digitifera,74,true,3
Acropora_digitifera,78,true,3
Acropora_digitifera,87,true,3
Adineta_ricciae,39,true,3
Adineta_vaga,104,true,3
Adineta_vaga,20,true,3
Adineta_vaga,39,true,3
Agalma_elegans,120,true,3
Amphimedon_queenslandica,120,true,3
Aphrocallistes_vastus,120,true,3
Ascoparia_sp,49,true,3
Astrotomma_agassizi,190,true,3
Botryllus_schlosseri,14,true,3
Botryllus_schlosseri,192,true,3
Brachionus_calyciflorus,39,true,3
Branchiostoma_floridae,120,true,3
Branchiostoma_floridae,171,true,3
Capitella_teleta,120,true,3
Capitella_teleta,132,true,3
Capitella_teleta,191,true,3
Cephalodiscus_gracilis,68,true,3
Cephalodiscus_gracilis,94,true,3
Cephalothrix_hongkongiensis,120,true,3
Cephalothrix_hongkongiensis,24,true,3
Cephalothrix_hongkongiensis,39,true,3
Cephalothrix_hongkongiensis,4,true,3
Ciona_intestinalis,52,true,3
Ciona_intestinalis,90,true,3
Cliona_varians,108,true,3
Cliona_varians,120,true,3
Cliona_varians,145,true,3
Cliona_varians,26,true,3
Convolutriloba_macropyga,69,true,3
Convolutriloba_macropyga,99,true,3
Craspedacusta_sowerby,120,true,3
Craspedacusta_sowerby,172,true,3
Crassostrea_gigas,120,true,3
Crassostrea_gigas,145,true,3
Crassostrea_gigas,153,true,3
Crassostrea_gigas,192,true,3
Crassostrea_gigas,206,true,3
Crassostrea_gigas,94,true,3
Daphnia_pulex,120,true,3
Diopisthoporus_gymnopharyngeus,142,true,3
Diopisthoporus_longitubus,130,true,3
Drosophila_melanogaster,120,true,3
Dumetocrinus_sp,120,true,3
Dumetocrinus_sp,22,true,3
Dumetocrinus_sp,23,true,3
Dumetocrinus_sp,35,true,3
Dumetocrinus_sp,68,true,3
Dumetocrinus_sp,94,true,3
Eunicella_cavolinii,120,true,3
Euplokamis_dunlapae,67,true,3
Gallus_gallus,120,true,3
Gallus_gallus,35,true,3
Halicryptus_spinulosus,120,true,3
Helobdella_robusta,120,true,3
Helobdella_robusta,39,true,3
Helobdella_robusta,95,true,3
Hemithiris_psittacea,120,true,3
Hemithiris_psittacea,39,true,3
Hemithiris_psittacea,73,true,3
Homo_sapiens,120,true,3
Homo_sapiens,35,true,3
Isodiametra_pulchra,14,true,3
Isodiametra_pulchra,85,true,3
Ixodes_scapularis,120,true,3
Labidiaster_annulatus,99,true,3
Lepidodermella_squamata,39,true,3
Leptochiton_rugatus,120,true,3
Leptochiton_rugatus,204,true,3
Leptochiton_rugatus,94,true,3
Leptosynapta_clarki,104,true,3
Leptosynapta_clarki,22,true,3
Leucosolenia_complicata,120,true,3
Lineus_longissimus,120,true,3
Lineus_longissimus,174,true,3
Lottia_gigantea,120,true,3
Lottia_gigantea,23,true,3
Lottia_gigantea,94,true,3
Macrodasys_sp,120,true,3
Macrodasys_sp,188,true,3
Megadasys_sp,153,true,3
Membranipora_membranacea,120,true,3
Membranipora_membranacea,174,true,3
Monosiga_brevicollis,103,true,3
Monosiga_brevicollis,192,true,3
Nematostella_vectensis,120,true,3
Nematostella_vectensis,192,true,3
Nematostella_vectensis,94,true,3
Nemertoderma_westbladi,3,true,3
Novocrania_anomala,120,true,3
Oscarella_carmela,120,true,3
Oscarella_carmela,134,true,3
Oscarella_carmela,35,true,3
Oscarella_carmela,39,true,3
Peripatopsis_capensis,120,true,3
Peripatopsis_capensis,23,true,3
Petromyzon_marinus,35,true,3
Petromyzon_marinus,39,true,3
Phoronis_psammophila,120,true,3
Pleurobrachia_bachei,109,true,3
Pomatoceros_lamarckii,120,true,3
Pomatoceros_lamarckii,96,true,3
Priapulus_caudatus,120,true,3
Ptychodera_bahamensis,120,true,3
Ptychodera_bahamensis,182,true,3
Ptychodera_bahamensis,35,true,3
Ptychodera_bahamensis,39,true,3
Saccoglossus_mereschkowskii,120,true,3
Saccoglossus_mereschkowskii,142,true,3
Salpingoeca_rosetta,103,true,3
Salpingoeca_rosetta,192,true,3
Schistosoma_mansoni,153,true,3
Schizocardium_braziliense,120,true,3
Schizocardium_braziliense,39,true,3
Schmidtea_mediterranea,101,true,3
Stomolophus_meleagris,120,true,3
Stomolophus_meleagris,155,true,3
Strigamia_maritima,120,true,3
Strigamia_maritima,30,true,3
Strongylocentrotus_purpuratus,120,true,3
Strongylocentrotus_purpuratus,35,true,3
Sycon_ciliatum,120,true,3
Terebratalia_transversa,120,true,3
Terebratalia_transversa,180,true,3
Terebratalia_transversa,23,true,3
Terebratalia_transversa,35,true,3
Xenoturbella_bocki,120,true,3
